1.2,0.1,0,1.9,1,1
1.2,0.1,0,1.9,1,2
1.2,0.1,0,1.9,1,3
1.2,0.1,0,1.9,1,4
1.2,0.1,0,1.9,1,5
1.2,0.1,0,1.9,1,6
1.2,0.1,0,1.9,1,7
1.2,0.1,0,1.9,1,8
1.2,0.1,0,1.9,1,9
1.2,0.1,0,1.9,1,10
1.2,0.1,0,1.9,1,11
1.2,0.1,0,1.9,1,12
1.2,0.1,0,1.9,1,13
1.2,0.1,0,1.9,1,14
1.2,0.1,0,1.9,1,15
1.2,0.1,0,1.9,1,16
1.2,0.1,0,1.9,1,17
1.2,0.1,0,1.9,1,18
1.2,0.1,0,1.9,1,19
1.2,0.1,0,1.9,1,20
1.2,0.1,0,1.9,1,21
1.207,0.1,0.0087719,1.9,1,22
1.207,0.1,0.0087719,1.9,1,23
1.2561,0.1,0.070175,1.9,1,24
1.2312,0.1,0.11404,1.9,0.95,25
1.2453,0.1,0.13158,1.9,0.95,26
1.3084,0.1,0.21053,1.9,0.95,27
1.3786,0.1,0.29825,1.9,0.95,28
1.4418,0.1,0.37719,1.9,0.95,29
1.4909,0.1,0.4386,1.9,0.95,30
1.5611,0.1,0.52632,1.9,0.95,31
1.6242,0.1,0.60526,1.9,0.95,32
1.6593,0.1,0.64912,1.9,0.95,33
1.7225,0.1,0.72807,1.9,0.95,34
1.6975,0.1,0.77193,1.9,0.9,35
1.7186,0.1,0.79825,1.9,0.9,36
1.7537,0.1,0.84211,1.9,0.9,37
1.7818,0.1,0.87719,1.9,0.9,38
1.7958,0.1,0.89474,1.9,0.9,39
1.7958,0.1,0.89474,1.9,0.9,40
1.8309,0.1,0.9386,1.9,0.9,41
1.8309,0.1,0.9386,1.9,0.9,42
1.8519,0.1,0.96491,1.9,0.9,43
1.8589,0.1,0.97368,1.9,0.9,44
1.8589,0.1,0.97368,1.9,0.9,45
1.866,0.1,0.98246,1.9,0.9,46
1.866,0.1,0.98246,1.9,0.9,47
1.866,0.1,0.98246,1.9,0.9,48
1.806,0.1,0.98246,1.9,0.85,49
1.806,0.1,0.98246,1.9,0.85,50
1.693,0.1,0.99123,1.9,0.75,51
1.7,0.1,1,1.9,0.75,52
1.7,0.1,1,1.9,0.75,53
1.7,0.1,1,1.9,0.75,54
1.7,0.1,1,1.9,0.75,55
1.7,0.1,1,1.9,0.75,56
1.7,0.1,1,1.9,0.75,57
1.7,0.1,1,1.9,0.75,58
1.7,0.1,1,1.9,0.75,59
1.64,0.1,1,1.9,0.7,60
1.64,0.1,1,1.9,0.7,61
1.64,0.1,1,1.9,0.7,62
1.64,0.1,1,1.9,0.7,63
1.64,0.1,1,1.9,0.7,64
1.64,0.1,1,1.9,0.7,65
1.58,0.1,1,1.9,0.65,66
1.58,0.1,1,1.9,0.65,67
1.566,0.1,1,1.9,0.65,68
1.566,0.1,1,1.9,0.65,69
1.506,0.1,1,1.9,0.6,70
1.4989,0.1,1,1.9,0.6,71
1.4989,0.1,1,1.9,0.6,72
1.4389,0.1,1,1.9,0.55,73
1.3789,0.1,1,1.9,0.5,74
1.3789,0.1,1,1.9,0.5,75
1.3189,0.1,1,1.9,0.45,76
1.2589,0.1,1,1.9,0.4,77
1.1389,0.1,1,1.9,0.3,78
1.0649,0.1,1,1.9,0.25,79
1.0509,0.1,1,1.9,0.25,80
0.98386,0.1,1,1.9,0.2,81
0.97684,0.1,1,1.9,0.2,82
0.96982,0.1,1,1.9,0.2,83
0.96281,0.1,1,1.9,0.2,84
0.92772,0.1,1,1.9,0.2,85
0.92161,0.1,1,1.9,0.19,86
0.86547,0.1,1,1.9,0.19,87
0.69919,0.1,1,1.9,0.1425,88
0.69909,0.1,1,1.9,0.135,89
0.706,0.1,1,1.9,0.1275,90
0.68484,0.1,1,1.9,0.12,91
0.62158,0.1,1,1.9,0.1125,92
0.55842,0.1,1,1.9,0.1125,93
0.64232,0.1,1,1.9,0.09,94
0.63509,0.1,1,1.9,0.075,95
0.69804,0.1,1,1.9,0.06,96
0.81,0.1,1,1.9,0.0375,97
0.84,0.1,1,1.9,0.025,98
0.978,0.1,1,1.9,0.0075,99
1.14,0.1,1,1.9,0,100
1.2,0.1,1,1.9,0,101
1.2,0.2,0,1.8,1,1
1.2,0.2,0,1.8,1,2
1.2,0.2,0,1.8,1,3
1.2,0.2,0,1.8,1,4
1.2,0.2,0,1.8,1,5
1.2,0.2,0,1.8,1,6
1.2,0.2,0,1.8,1,7
1.2,0.2,0,1.8,1,8
1.2,0.2,0,1.8,1,9
1.2,0.2,0,1.8,1,10
1.2,0.2,0,1.8,1,11
1.2,0.2,0,1.8,1,12
1.2,0.2,0,1.8,1,13
1.2,0.2,0,1.8,1,14
1.2,0.2,0,1.8,1,15
1.2,0.2,0,1.8,1,16
1.2,0.2,0,1.8,1,17
1.2,0.2,0,1.8,1,18
1.2,0.2,0,1.8,1,19
1.2,0.2,0,1.8,1,20
1.2,0.2,0,1.8,1,21
1.207,0.2,0.0087719,1.8,1,22
1.207,0.2,0.0087719,1.8,1,23
1.2561,0.2,0.070175,1.8,1,24
1.2312,0.2,0.11404,1.8,0.95,25
1.2453,0.2,0.13158,1.8,0.95,26
1.3084,0.2,0.21053,1.8,0.95,27
1.3786,0.2,0.29825,1.8,0.95,28
1.4418,0.2,0.37719,1.8,0.95,29
1.4909,0.2,0.4386,1.8,0.95,30
1.5611,0.2,0.52632,1.8,0.95,31
1.6242,0.2,0.60526,1.8,0.95,32
1.6593,0.2,0.64912,1.8,0.95,33
1.7225,0.2,0.72807,1.8,0.95,34
1.6975,0.2,0.77193,1.8,0.9,35
1.7186,0.2,0.79825,1.8,0.9,36
1.7537,0.2,0.84211,1.8,0.9,37
1.7818,0.2,0.87719,1.8,0.9,38
1.7958,0.2,0.89474,1.8,0.9,39
1.7958,0.2,0.89474,1.8,0.9,40
1.8309,0.2,0.9386,1.8,0.9,41
1.8309,0.2,0.9386,1.8,0.9,42
1.8519,0.2,0.96491,1.8,0.9,43
1.8589,0.2,0.97368,1.8,0.9,44
1.8589,0.2,0.97368,1.8,0.9,45
1.866,0.2,0.98246,1.8,0.9,46
1.866,0.2,0.98246,1.8,0.9,47
1.866,0.2,0.98246,1.8,0.9,48
1.806,0.2,0.98246,1.8,0.85,49
1.806,0.2,0.98246,1.8,0.85,50
1.693,0.2,0.99123,1.8,0.75,51
1.7,0.2,1,1.8,0.75,52
1.7,0.2,1,1.8,0.75,53
1.7,0.2,1,1.8,0.75,54
1.7,0.2,1,1.8,0.75,55
1.7,0.2,1,1.8,0.75,56
1.7,0.2,1,1.8,0.75,57
1.7,0.2,1,1.8,0.75,58
1.7,0.2,1,1.8,0.75,59
1.64,0.2,1,1.8,0.7,60
1.64,0.2,1,1.8,0.7,61
1.64,0.2,1,1.8,0.7,62
1.64,0.2,1,1.8,0.7,63
1.64,0.2,1,1.8,0.7,64
1.64,0.2,1,1.8,0.7,65
1.58,0.2,1,1.8,0.65,66
1.58,0.2,1,1.8,0.65,67
1.566,0.2,1,1.8,0.65,68
1.566,0.2,1,1.8,0.65,69
1.506,0.2,1,1.8,0.6,70
1.4989,0.2,1,1.8,0.6,71
1.4989,0.2,1,1.8,0.6,72
1.4389,0.2,1,1.8,0.55,73
1.3789,0.2,1,1.8,0.5,74
1.3789,0.2,1,1.8,0.5,75
1.3189,0.2,1,1.8,0.45,76
1.2589,0.2,1,1.8,0.4,77
1.1389,0.2,1,1.8,0.3,78
1.0649,0.2,1,1.8,0.25,79
1.0509,0.2,1,1.8,0.25,80
0.98386,0.2,1,1.8,0.2,81
0.97684,0.2,1,1.8,0.2,82
0.96982,0.2,1,1.8,0.2,83
0.96281,0.2,1,1.8,0.2,84
0.92772,0.2,1,1.8,0.2,85
0.92161,0.2,1,1.8,0.19,86
0.86547,0.2,1,1.8,0.19,87
0.69919,0.2,1,1.8,0.1425,88
0.69909,0.2,1,1.8,0.135,89
0.706,0.2,1,1.8,0.1275,90
0.68484,0.2,1,1.8,0.12,91
0.62158,0.2,1,1.8,0.1125,92
0.55842,0.2,1,1.8,0.1125,93
0.64232,0.2,1,1.8,0.09,94
0.63509,0.2,1,1.8,0.075,95
0.69804,0.2,1,1.8,0.06,96
0.81,0.2,1,1.8,0.0375,97
0.84,0.2,1,1.8,0.025,98
0.978,0.2,1,1.8,0.0075,99
1.14,0.2,1,1.8,0,100
1.2,0.2,1,1.8,0,101
1.2,0.3,0,1.7,1,1
1.2,0.3,0,1.7,1,2
1.2,0.3,0,1.7,1,3
1.2,0.3,0,1.7,1,4
1.2,0.3,0,1.7,1,5
1.2,0.3,0,1.7,1,6
1.2,0.3,0,1.7,1,7
1.2,0.3,0,1.7,1,8
1.2,0.3,0,1.7,1,9
1.2,0.3,0,1.7,1,10
1.2,0.3,0,1.7,1,11
1.2,0.3,0,1.7,1,12
1.2,0.3,0,1.7,1,13
1.2,0.3,0,1.7,1,14
1.2,0.3,0,1.7,1,15
1.2,0.3,0,1.7,1,16
1.2,0.3,0,1.7,1,17
1.2,0.3,0,1.7,1,18
1.2,0.3,0,1.7,1,19
1.2,0.3,0,1.7,1,20
1.2,0.3,0,1.7,1,21
1.207,0.3,0.0087719,1.7,1,22
1.207,0.3,0.0087719,1.7,1,23
1.2561,0.3,0.070175,1.7,1,24
1.2312,0.3,0.11404,1.7,0.95,25
1.2453,0.3,0.13158,1.7,0.95,26
1.3084,0.3,0.21053,1.7,0.95,27
1.3786,0.3,0.29825,1.7,0.95,28
1.4418,0.3,0.37719,1.7,0.95,29
1.4909,0.3,0.4386,1.7,0.95,30
1.5611,0.3,0.52632,1.7,0.95,31
1.6242,0.3,0.60526,1.7,0.95,32
1.6593,0.3,0.64912,1.7,0.95,33
1.7225,0.3,0.72807,1.7,0.95,34
1.6975,0.3,0.77193,1.7,0.9,35
1.7186,0.3,0.79825,1.7,0.9,36
1.7537,0.3,0.84211,1.7,0.9,37
1.7818,0.3,0.87719,1.7,0.9,38
1.7958,0.3,0.89474,1.7,0.9,39
1.7958,0.3,0.89474,1.7,0.9,40
1.8309,0.3,0.9386,1.7,0.9,41
1.8309,0.3,0.9386,1.7,0.9,42
1.8519,0.3,0.96491,1.7,0.9,43
1.8589,0.3,0.97368,1.7,0.9,44
1.8589,0.3,0.97368,1.7,0.9,45
1.866,0.3,0.98246,1.7,0.9,46
1.866,0.3,0.98246,1.7,0.9,47
1.866,0.3,0.98246,1.7,0.9,48
1.806,0.3,0.98246,1.7,0.85,49
1.806,0.3,0.98246,1.7,0.85,50
1.693,0.3,0.99123,1.7,0.75,51
1.7,0.3,1,1.7,0.75,52
1.7,0.3,1,1.7,0.75,53
1.7,0.3,1,1.7,0.75,54
1.7,0.3,1,1.7,0.75,55
1.7,0.3,1,1.7,0.75,56
1.7,0.3,1,1.7,0.75,57
1.7,0.3,1,1.7,0.75,58
1.7,0.3,1,1.7,0.75,59
1.64,0.3,1,1.7,0.7,60
1.64,0.3,1,1.7,0.7,61
1.64,0.3,1,1.7,0.7,62
1.64,0.3,1,1.7,0.7,63
1.64,0.3,1,1.7,0.7,64
1.64,0.3,1,1.7,0.7,65
1.58,0.3,1,1.7,0.65,66
1.58,0.3,1,1.7,0.65,67
1.566,0.3,1,1.7,0.65,68
1.566,0.3,1,1.7,0.65,69
1.506,0.3,1,1.7,0.6,70
