0.18847,0.20147,0.1884,0.17641,0.21285,0.24187,0.17031,0.20685,0.23241,0.12371,0.17159,0.16656,0.31303,0.2666,0.21963,0.24349,0.28234,0.25222,0.18629,0.19591,0.18575,0.19246,0.3493,0.21519,0.18875,0.22593,0.20456,0.1312,0.13591,0.16482,0.17642,0.20595,0.16494,0.16207,0.19004,0.15618,0.17317,0.17262,0.19085,0.2395,0.18307,0.21901,0.25255,0.20476,0.23373,0.14295,0.13815,0.18176,0.20293,0.1908,0.21667,0.1549,0.17719,0.13768,0.16625,0.19578,0.1756,0.16085,0.14489,0.14181,0.18678,0.23323,0.19356,0.13961,0.20892,0.15242,0.20368,0.16896,0.20795,0.2324,0.15412,0.1802,0.20783,0.2445,0.17069,0.17002,0.1811,0.17128,0.27883,0.1877,0.24336,0.19725,0.2141,0.19957,0.16133,0.14391,0.12815,0.1758,0.20226,0.12815,0.15841,0.12236,0.17526,0.1694,0.16199,0.216,0.14707,0.15948,0.16797,0.17331,0.16639,0.14121,0.15037,0.11067,0.15115,0.20446,0.17544,0.15115,0.13545,0.15836,0.14142,0.14083,0.20414,0.18205
0.20638,0.16815,0.163,0.18581,0.30449,0.18728,0.1769,0.1527,0.17064,0.21027,0.22359,0.23159,0.28227,0.24931,0.16239,0.33139,0.29545,0.22269,0.16898,0.27765,0.18528,0.2118,0.25218,0.23287,0.23159,0.26671,0.23207,0.19835,0.18018,0.15712,0.22638,0.22448,0.32813,0.16181,0.16776,0.14993,0.23646,0.19722,0.18181,0.22394,0.27831,0.21855,0.28881,0.30988,0.28407,0.21871,0.1966,0.16528,0.25286,0.20077,0.20903,0.13799,0.17345,0.16758,0.20291,0.21771,0.22987,0.12585,0.16437,0.10543,0.098202,0.12783,0.14224,0.14062,0.13896,0.15276,0.13245,0.13406,0.097531,0.18627,0.1884,0.11185,0.12395,0.14514,0.094971,0.20456,0.22155,0.19432,0.22737,0.19545,0.21406,0.16737,0.13742,0.14004,0.17338,0.12034,0.19286,0.15677,0.13856,0.13807,0.13585,0.14497,0.18748,0.14497,0.17222,0.17518,0.12838,0.12498,0.098281,0.10794,0.10302,0.10484,0.16121,0.10604,0.12686,0.13331,0.10825,0.15711,0.10314,0.13679,0.18694,0.11461,0.17705,0.14447
0.20899,0.31801,0.2185,0.3891,0.24404,0.20733,0.22198,0.19492,0.22705,0.27269,0.26502,0.24857,0.28668,0.27873,0.21607,0.27089,0.2867,0.31972,0.19576,0.21368,0.19865,0.17192,0.22861,0.2294,0.26828,0.26211,0.24869,0.17573,0.2086,0.23066,0.20099,0.1794,0.19059,0.18117,0.15456,0.17046,0.25487,0.19533,0.19405,0.25928,0.22985,0.15105,0.28247,0.31093,0.32628,0.2414,0.22967,0.25388,0.25273,0.26144,0.25388,0.18192,0.20006,0.19345,0.17189,0.23366,0.18191,0.16979,0.18722,0.21654,0.14121,0.16547,0.19171,0.20444,0.17184,0.184,0.12752,0.15206,0.1777,0.26827,0.24828,0.18553,0.22514,0.19024,0.19102,0.21328,0.22053,0.15799,0.20976,0.21759,0.21668,0.21882,0.237,0.17854,0.2031,0.15692,0.16914,0.20478,0.18104,0.15201,0.17731,0.16467,0.17542,0.18937,0.17797,0.15201,0.1969,0.19307,0.17888,0.1911,0.20774,0.21702,0.14407,0.12357,0.17056,0.17409,0.14578,0.18914,0.16262,0.11104,0.14562,0.21573,0.19638,0.19469
0.17655,0.22454,0.2967,0.15835,0.21546,0.19396,0.19399,0.24819,0.23594,0.17455,0.14571,0.15972,0.22815,0.19641,0.21493,0.24833,0.25387,0.24178,0.30455,0.21889,0.23378,0.26647,0.27216,0.2598,0.22935,0.28032,0.20228,0.16601,0.1883,0.18184,0.13928,0.16758,0.16258,0.21883,0.17564,0.15138,0.22073,0.20059,0.18126,0.17866,0.21952,0.20636,0.20491,0.21915,0.25818,0.15351,0.18592,0.17493,0.19579,0.16725,0.21193,0.1473,0.17033,0.1575,0.21826,0.25422,0.25497,0.21896,0.36939,0.21337,0.13461,0.1802,0.19337,0.19288,0.228,0.25377,0.15236,0.19558,0.19302,0.29352,0.25641,0.19232,0.25829,0.25818,0.24274,0.19076,0.22743,0.20032,0.25045,0.1999,0.26084,0.2447,0.34601,0.23566,0.20006,0.16164,0.2118,0.18477,0.20679,0.18519,0.16429,0.15433,0.17144,0.23447,0.20863,0.2057,0.25919,0.16022,0.19895,0.23598,0.23591,0.21293,0.18525,0.15072,0.15234,0.15303,0.17224,0.17929,0.14822,0.17123,0.15092,0.23926,0.2063,0.19778
0.15463,0.19664,0.2937,0.27813,0.18959,0.20603,0.17259,0.2071,0.14381,0.16828,0.17079,0.16788,0.2051,0.17626,0.17883,0.23504,0.20934,0.19994,0.21503,0.19188,0.18571,0.28236,0.13422,0.23411,0.19157,0.23734,0.17705,0.15218,0.15964,0.17044,0.15091,0.14199,0.12525,0.15686,0.14866,0.14786,0.19261,0.2016,0.17978,0.22988,0.1825,0.17066,0.26891,0.2299,0.18839,0.16869,0.15096,0.14622,0.15344,0.14509,0.16833,0.13377,0.15885,0.13781,0.16479,0.147,0.16434,0.21266,0.21848,0.17226,0.20426,0.21861,0.18865,0.21632,0.16885,0.18865,0.14464,0.16828,0.13515,0.17656,0.19784,0.1721,0.2454,0.21224,0.19822,0.20115,0.19327,0.18203,0.20782,0.17372,0.22167,0.19303,0.26706,0.2702,0.19545,0.18874,0.17637,0.20191,0.218,0.22654,0.1485,0.18456,0.14468,0.24403,0.21795,0.14491,0.18993,0.15132,0.15985,0.19597,0.20338,0.21318,0.15157,0.13361,0.1341,0.19785,0.17018,0.17079,0.13971,0.15224,0.18169,0.22128,0.2476,0.17394
0.21526,0.25519,0.24449,0.17561,0.24713,0.16228,0.16785,0.18051,0.18026,0.23515,0.17542,0.15245,0.20084,0.15186,0.16706,0.23414,0.24102,0.19541,0.2511,0.21652,0.22704,0.14568,0.244,0.16893,0.233,0.23081,0.22514,0.20316,0.19759,0.19396,0.15909,0.17639,0.19396,0.16533,0.18464,0.15983,0.24035,0.16655,0.21974,0.20495,0.20743,0.18422,0.18962,0.22276,0.21828,0.19548,0.18947,0.19492,0.15701,0.14418,0.24146,0.16089,0.12732,0.1529,0.16295,0.18785,0.18191,0.21391,0.23985,0.20712,0.22475,0.1866,0.1554,0.19447,0.18524,0.18327,0.17686,0.15105,0.1492,0.19285,0.23409,0.19972,0.26249,0.19077,0.21835,0.26394,0.17942,0.13495,0.17495,0.20371,0.19444,0.24882,0.26989,0.24569,0.20409,0.19564,0.17544,0.16694,0.20605,0.1954,0.1591,0.21577,0.13779,0.25128,0.18326,0.1954,0.20359,0.20501,0.16017,0.21817,0.18828,0.23381,0.18952,0.16316,0.15271,0.21826,0.20033,0.26653,0.21886,0.16976,0.16061,0.17956,0.22801,0.22678
0.2156,0.24942,0.22103,0.32491,0.24833,0.20978,0.26099,0.31452,0.20577,0.26484,0.2118,0.20537,0.24191,0.27735,0.27843,0.28896,0.27009,0.30375,0.23916,0.26719,0.27414,0.23939,0.22708,0.27331,0.37,0.32971,0.33455,0.24684,0.22278,0.24407,0.24237,0.23203,0.20468,0.21898,0.28176,0.25031,0.18437,0.27204,0.26398,0.22175,0.21817,0.23181,0.26138,0.25054,0.24538,0.26373,0.2429,0.23567,0.23956,0.21746,0.23567,0.22693,0.23273,0.19599,0.22056,0.25416,0.24982,0.22945,0.3317,0.20877,0.1613,0.20622,0.20596,0.21531,0.25879,0.24203,0.19994,0.20268,0.19791,0.16994,0.19005,0.14814,0.33231,0.25809,0.20024,0.20715,0.23942,0.19094,0.23449,0.24803,0.17852,0.24486,0.26551,0.19228,0.20018,0.16456,0.1852,0.22884,0.19001,0.16381,0.18148,0.15257,0.16356,0.21705,0.20785,0.16381,0.26064,0.22901,0.24569,0.21838,0.18837,0.21169,0.19017,0.20973,0.21149,0.17578,0.1725,0.19219,0.13148,0.14117,0.15557,0.22482,0.22097,0.1574
0.15496,0.20465,0.25816,0.16285,0.18469,0.2449,0.1649,0.17549,0.13903,0.16188,0.15779,0.14565,0.1202,0.13988,0.11978,0.27766,0.21234,0.17475,0.24209,0.23599,0.26411,0.14804,0.18713,0.18607,0.25686,0.23094,0.22988,0.15229,0.15306,0.18704,0.13119,0.1843,0.15572,0.13094,0.14858,0.13009,0.19084,0.18526,0.17128,0.19429,0.13022,0.19234,0.21259,0.18136,0.19348,0.16042,0.15312,0.15818,0.15409,0.18856,0.19951,0.12948,0.11148,0.1428,0.26129,0.2401,0.21023,0.21621,0.24993,0.23302,0.1823,0.20351,0.26671,0.18914,0.30132,0.19982,0.17373,0.16885,0.19166,0.16843,0.13029,0.15642,0.28054,0.25834,0.23163,0.25914,0.29883,0.24029,0.1711,0.21412,0.22174,0.25811,0.33595,0.25456,0.25061,0.21584,0.21451,0.16417,0.19326,0.1698,0.16059,0.18793,0.15513,0.24258,0.21315,0.22958,0.29483,0.19515,0.26068,0.22974,0.28238,0.2962,0.21135,0.15218,0.1629,0.16712,0.19006,0.15799,0.15101,0.11671,0.16142,0.23651,0.24521,0.22493
0.25357,0.31488,0.21648,0.17737,0.20934,0.20545,0.17228,0.20163,0.20112,0.24889,0.22614,0.22333,0.20077,0.20498,0.17893,0.2716,0.18681,0.25098,0.2404,0.19834,0.24165,0.20099,0.22677,0.20021,0.24894,0.17652,0.20902,0.20825,0.23064,0.17978,0.14677,0.14199,0.20395,0.19378,0.17125,0.1561,0.19996,0.17779,0.3181,0.18882,0.17621,0.20379,0.19834,0.2128,0.22034,0.18533,0.17997,0.19623,0.2173,0.15868,0.23948,0.19902,0.17349,0.14741,0.21194,0.25781,0.21719,0.23295,0.24568,0.19685,0.16426,0.17392,0.17497,0.14182,0.16109,0.20664,0.19059,0.19019,0.20852,0.16677,0.17823,0.18017,0.30928,0.24271,0.19408,0.25674,0.2216,0.202,0.22885,0.24272,0.20341,0.25687,0.27698,0.28285,0.20947,0.20537,0.18395,0.14792,0.15374,0.16192,0.15724,0.16106,0.1418,0.29635,0.23432,0.24583,0.20286,0.13725,0.19774,0.15533,0.17493,0.2116,0.15324,0.18953,0.18837,0.16074,0.15542,0.19379,0.15471,0.17331,0.15708,0.19639,0.21068,0.19734
0.20718,0.25052,0.20738,0.21465,0.23063,0.19645,0.23653,0.19874,0.17837,0.21879,0.20288,0.17131,0.18704,0.20035,0.16554,0.23799,0.26953,0.26932,0.29486,0.21675,0.2597,0.23851,0.21915,0.19634,0.19713,0.25694,0.18313,0.21482,0.20338,0.18985,0.19852,0.19514,0.21461,0.20026,0.18068,0.1805,0.22441,0.21178,0.22869,0.21727,0.21222,0.21719,0.22502,0.24502,0.24625,0.16852,0.16818,0.17749,0.24594,0.22386,0.28474,0.18064,0.28168,0.21658,0.27027,0.2388,0.20763,0.21711,0.28302,0.23802,0.23613,0.17638,0.19791,0.1334,0.22108,0.19791,0.19123,0.18665,0.23479,0.14086,0.17103,0.1998,0.20029,0.19805,0.25678,0.2024,0.2148,0.22346,0.21033,0.19707,0.17808,0.18072,0.34658,0.17174,0.26378,0.25249,0.17818,0.17188,0.22104,0.20523,0.1715,0.15934,0.11794,0.23112,0.19609,0.18104,0.19023,0.18738,0.24353,0.17648,0.17758,0.18521,0.15352,0.15437,0.1438,0.18249,0.15763,0.22238,0.16141,0.10595,0.16287,0.19283,0.22965,0.20429
