0.9477,0.92412,0.94196,0.95476,0.94341,0.91033
0.95908,0.89738,0.94676,0.94738,0.90951,0.9586
0.90901,0.95873,0.92967,0.91117,0.94871,0.96597
0.90271,0.89387,0.94694,0.92948,0.95409,0.92487
0.93084,0.89873,0.86972,0.91927,0.90007,0.87118
0.95947,0.96386,0.89822,0.97118,0.95181,0.92217
0.90504,0.93728,0.96091,0.91622,0.94871,0.93856
0.86915,0.84673,0.85248,0.82159,0.88486,0.88796
0.95669,0.97508,0.92177,0.9448,0.96296,0.92332
0.92657,0.94468,0.90909,0.92657,0.96691,0.92045
0.91866,0.92916,0.90492,0.92439,0.91098,0.91056
0.86266,0.85891,0.8365,0.90698,0.84548,0.83535
0.82078,0.87914,0.88052,0.86842,0.84969,0.82596
0.94859,0.93716,0.91867,0.93048,0.96538,0.86392
0.85367,0.89051,0.81637,0.92522,0.94663,0.87576
0.88333,0.93349,0.88499,0.92585,0.85888,0.89418
0.9121,0.92812,0.93506,0.91018,0.92717,0.93429
0.93291,0.94745,0.90496,0.86544,0.87093,0.87827
0.90296,0.89632,0.91453,0.93761,0.93102,0.92589
0.91941,0.88385,0.8776,0.94547,0.93415,0.87933
