0.83354,0.71867,0.55299,0.63484,0.60475,0.50836
0.62972,0.64607,0.65831,0.29561,0.38354,0.49439
0.37687,0.49834,0.27607,0.40959,0.37419,0.54001
0.52377,0.7385,0.62937,0.6035,0.70787,0.58448
0.46617,0.60331,0.5785,0.51885,0.52839,0.52954
0.27462,0.32845,0.41457,0.52959,0.55886,0.55059
0.76819,0.76305,0.76952,0.5643,0.66888,0.69356
0.53277,0.40481,0.56288,0.60244,0.59393,0.64897
0.64077,0.77687,0.63264,0.61905,0.75191,0.65378
0.38556,0.50516,0.54974,0.3494,0.45044,0.53709
0.68828,0.64325,0.57973,0.52589,0.57017,0.35155
0.33317,0.48074,0.42421,0.4878,0.55159,0.51946
0.50748,0.55353,0.39669,0.3175,0.41062,0.33268
0.65918,0.75102,0.65962,0.52282,0.53536,0.41018
0.45336,0.36229,0.50804,0.2386,0.24383,0.20388
0.74267,0.7685,0.60917,0.63646,0.58514,0.72171
0.60597,0.66859,0.63268,0.52041,0.5687,0.56777
0.57177,0.68728,0.59312,0.6137,0.50759,0.51519
0.16947,0.36524,0.46275,0.2827,0.3718,0.20241
0.6025,0.57736,0.47315,0.58487,0.51532,0.40681
