0.22911,0.24366,0.23103,0.21549,0.25839,0.27825,0.21781,0.25172,0.26809,0.16223,0.19662,0.196,0.37433,0.29849,0.25585,0.29582,0.31497,0.29093,0.23214,0.2367,0.21871,0.23915,0.39988,0.26098,0.24132,0.26989,0.24916,0.17318,0.18568,0.20416,0.22705,0.26903,0.23155,0.20722,0.25069,0.22079,0.22016,0.22857,0.26263,0.2949,0.24086,0.25872,0.30817,0.26592,0.27473,0.18385,0.17551,0.21754,0.25333,0.2365,0.27364,0.22281,0.22099,0.18156,0.23684,0.26054,0.22667,0.23019,0.19961,0.19834,0.25295,0.3031,0.26081,0.19566,0.27663,0.2115,0.27265,0.2298,0.27369,0.29415,0.21182,0.24144,0.26658,0.29845,0.23015,0.22284,0.22759,0.23164,0.33944,0.23514,0.31425,0.24973,0.27466,0.26488,0.20813,0.19242,0.19234,0.23333,0.26121,0.19234,0.2126,0.18203,0.25187,0.22575,0.23259,0.28575,0.21214,0.22949,0.2296,0.24457,0.23811,0.1968,0.21628,0.16652,0.21825,0.27051,0.24913,0.21825,0.18782,0.21164,0.20594,0.19454,0.26531,0.24354
0.25772,0.22255,0.20088,0.23437,0.35187,0.22848,0.22411,0.18626,0.21864,0.2414,0.26558,0.28779,0.31803,0.29207,0.20898,0.36894,0.34099,0.26541,0.2128,0.32227,0.22394,0.26147,0.29961,0.27652,0.2834,0.31518,0.28054,0.23776,0.22014,0.19613,0.26863,0.27435,0.38239,0.19667,0.21032,0.18687,0.26297,0.24394,0.22349,0.2497,0.30509,0.26461,0.31781,0.33775,0.3348,0.25312,0.21897,0.20417,0.28979,0.24384,0.25357,0.16374,0.21303,0.20947,0.279,0.26263,0.27958,0.18435,0.22313,0.13579,0.1475,0.17807,0.19069,0.18818,0.19201,0.20345,0.17816,0.17839,0.13463,0.24252,0.24294,0.15629,0.15665,0.19185,0.13435,0.24951,0.25565,0.2568,0.27476,0.22726,0.25803,0.1949,0.16268,0.17401,0.20154,0.1493,0.23443,0.18313,0.17061,0.18656,0.16579,0.17804,0.24564,0.17629,0.22608,0.23124,0.15713,0.16891,0.13471,0.14514,0.14124,0.14309,0.21007,0.15921,0.17071,0.17653,0.16218,0.21119,0.13665,0.19969,0.24658,0.15085,0.22097,0.19581
0.24093,0.35963,0.2576,0.42855,0.27791,0.24536,0.25498,0.22496,0.27322,0.3017,0.30016,0.29664,0.31628,0.31458,0.26115,0.29981,0.32293,0.34526,0.23929,0.24532,0.219,0.21227,0.26955,0.25151,0.31862,0.30561,0.28902,0.22692,0.24766,0.2696,0.25603,0.23862,0.22573,0.23326,0.20893,0.2339,0.29279,0.25722,0.26186,0.29747,0.26979,0.21024,0.32198,0.35577,0.36315,0.28276,0.26959,0.2876,0.29493,0.31067,0.2876,0.21749,0.24352,0.23941,0.24337,0.28063,0.2263,0.24081,0.24639,0.26528,0.2052,0.22073,0.25006,0.26907,0.22831,0.2411,0.17667,0.20525,0.23372,0.33986,0.31607,0.25266,0.27274,0.25063,0.25912,0.25964,0.26421,0.21953,0.25572,0.26097,0.27097,0.25617,0.2822,0.22759,0.23899,0.19632,0.21666,0.24083,0.22406,0.21356,0.21787,0.2053,0.2421,0.23153,0.23823,0.21356,0.23998,0.25594,0.23395,0.25081,0.27285,0.27772,0.19477,0.18351,0.22417,0.23088,0.2122,0.25003,0.20903,0.16684,0.19802,0.2699,0.24342,0.25648
0.24329,0.26465,0.33526,0.22123,0.28118,0.22553,0.26394,0.31764,0.30796,0.22214,0.19892,0.21943,0.28283,0.24447,0.28435,0.30497,0.30801,0.28828,0.36516,0.26967,0.27958,0.32488,0.33066,0.3077,0.28446,0.33935,0.2559,0.23295,0.23798,0.23249,0.19971,0.22819,0.21002,0.29509,0.23784,0.21405,0.27869,0.2671,0.25043,0.2307,0.27695,0.27987,0.26086,0.27654,0.30597,0.20874,0.23875,0.21411,0.25895,0.22265,0.25559,0.20114,0.2263,0.20075,0.30222,0.32155,0.31044,0.30301,0.44418,0.26472,0.2006,0.24159,0.25049,0.24958,0.29653,0.31807,0.20189,0.25061,0.25008,0.36017,0.31836,0.25979,0.31701,0.32027,0.31703,0.24194,0.28431,0.2691,0.30851,0.25338,0.31767,0.29721,0.40974,0.29027,0.2478,0.20891,0.2638,0.23047,0.26101,0.25779,0.22811,0.20027,0.24127,0.30973,0.27754,0.28184,0.33686,0.2204,0.27031,0.29515,0.30832,0.28644,0.23789,0.20383,0.21435,0.20006,0.22971,0.25667,0.20316,0.22851,0.22163,0.30914,0.26725,0.27868
0.19589,0.23713,0.33525,0.33346,0.23949,0.24148,0.21677,0.25937,0.19804,0.21281,0.21781,0.22735,0.25486,0.22895,0.2404,0.28813,0.267,0.24983,0.26629,0.24707,0.23364,0.33947,0.17668,0.28791,0.23986,0.29575,0.23872,0.19904,0.20715,0.23083,0.19752,0.18535,0.17516,0.20461,0.19334,0.19488,0.22124,0.25493,0.23265,0.26147,0.21382,0.22198,0.30288,0.26553,0.23671,0.21177,0.17865,0.18763,0.19403,0.2026,0.21359,0.17079,0.21955,0.18762,0.24673,0.20497,0.21988,0.30397,0.29367,0.22931,0.29426,0.29381,0.25239,0.27916,0.23544,0.25239,0.19502,0.22156,0.18764,0.23332,0.25602,0.22386,0.29562,0.27243,0.25412,0.24681,0.2483,0.23545,0.25427,0.22563,0.26757,0.24709,0.33022,0.32012,0.24986,0.2336,0.21687,0.25724,0.2664,0.30871,0.18965,0.22886,0.21095,0.29796,0.30095,0.21123,0.23771,0.22115,0.22626,0.26851,0.28417,0.28956,0.21495,0.20303,0.1939,0.27071,0.24949,0.23966,0.1826,0.22708,0.25277,0.27706,0.31113,0.24347
0.27386,0.32569,0.29638,0.22836,0.30227,0.20405,0.21924,0.22777,0.24028,0.26723,0.2219,0.20697,0.23029,0.19874,0.2246,0.26615,0.30077,0.22947,0.29534,0.27359,0.26399,0.17815,0.28681,0.20009,0.27578,0.27254,0.27343,0.25238,0.23607,0.2387,0.20184,0.21624,0.2387,0.20911,0.22558,0.1997,0.30004,0.20502,0.26748,0.26053,0.25114,0.22768,0.24302,0.26808,0.26992,0.24171,0.23107,0.24367,0.19758,0.18373,0.29549,0.2021,0.16363,0.19279,0.23244,0.23441,0.2263,0.29291,0.31592,0.25478,0.30522,0.25506,0.20721,0.26235,0.25345,0.24025,0.24157,0.20841,0.19972,0.26046,0.30543,0.27938,0.30823,0.25603,0.30087,0.30978,0.21841,0.19975,0.21212,0.24563,0.22744,0.28856,0.31756,0.28299,0.24007,0.2406,0.20644,0.19883,0.25226,0.27068,0.20127,0.26308,0.20016,0.30483,0.24447,0.27068,0.25221,0.26972,0.21623,0.28177,0.25036,0.30143,0.24897,0.23392,0.2072,0.28187,0.27851,0.3366,0.26858,0.24203,0.21624,0.22429,0.2787,0.293
0.28616,0.31364,0.25588,0.40331,0.31121,0.24368,0.33646,0.38147,0.2669,0.31761,0.27062,0.26643,0.29284,0.33232,0.34689,0.34324,0.32459,0.34898,0.2861,0.32149,0.31788,0.28635,0.26704,0.31701,0.42267,0.37545,0.38276,0.28379,0.26236,0.28764,0.27901,0.26248,0.24462,0.25381,0.31499,0.29436,0.24381,0.3048,0.30899,0.28668,0.28534,0.27436,0.33035,0.32131,0.30746,0.31588,0.31293,0.29678,0.28975,0.26906,0.29678,0.27592,0.28596,0.23784,0.29178,0.30934,0.29696,0.30178,0.37543,0.25207,0.22232,0.24241,0.24147,0.27408,0.2992,0.28059,0.25664,0.26239,0.23263,0.22185,0.24786,0.21755,0.37997,0.32404,0.28096,0.24692,0.27432,0.27002,0.27681,0.28352,0.22596,0.29764,0.30207,0.24173,0.24817,0.20793,0.23364,0.28009,0.23719,0.22945,0.22989,0.19391,0.22915,0.27021,0.25617,0.22945,0.31802,0.27965,0.30236,0.26892,0.23421,0.26474,0.23721,0.2714,0.26451,0.22076,0.22824,0.26022,0.17051,0.19052,0.21631,0.27829,0.27402,0.21855
0.23907,0.23822,0.29962,0.24906,0.26685,0.28543,0.25163,0.25572,0.21889,0.23023,0.23382,0.22757,0.17719,0.1969,0.19292,0.36201,0.28363,0.25215,0.32757,0.31027,0.35392,0.21662,0.2657,0.26581,0.3437,0.31628,0.31189,0.22431,0.22397,0.26246,0.19715,0.25607,0.22432,0.19683,0.21244,0.19169,0.26392,0.25721,0.24348,0.26799,0.19661,0.26873,0.28921,0.26096,0.281,0.23656,0.22611,0.23786,0.2286,0.27691,0.2881,0.1968,0.17773,0.21685,0.33677,0.33593,0.29916,0.28683,0.31657,0.32497,0.2475,0.26469,0.3426,0.28078,0.37139,0.26802,0.26209,0.25432,0.25852,0.25554,0.20465,0.23904,0.37494,0.35703,0.32828,0.35235,0.37519,0.33784,0.25144,0.2831,0.29952,0.33655,0.41312,0.33591,0.32839,0.29096,0.29129,0.22876,0.26485,0.25134,0.23814,0.25857,0.233,0.33412,0.29889,0.3215,0.38942,0.27795,0.34524,0.32678,0.37451,0.38269,0.30598,0.25531,0.23276,0.25309,0.30221,0.25657,0.2109,0.20685,0.26095,0.31098,0.32059,0.33599
0.33435,0.37056,0.25345,0.24731,0.267,0.24139,0.24118,0.25824,0.27154,0.30324,0.28586,0.29693,0.24999,0.27216,0.24546,0.3277,0.25104,0.31155,0.28932,0.26449,0.30137,0.24582,0.28908,0.25505,0.29857,0.23159,0.2662,0.26914,0.2934,0.23265,0.19686,0.18535,0.26046,0.25256,0.22,0.1961,0.26637,0.22762,0.37347,0.25341,0.24136,0.25056,0.26449,0.28409,0.28875,0.23633,0.24584,0.26117,0.27263,0.2049,0.31014,0.252,0.22226,0.18904,0.27536,0.31677,0.26919,0.29896,0.31505,0.24633,0.21978,0.23315,0.23252,0.20813,0.21779,0.26932,0.26813,0.25611,0.27146,0.2394,0.242,0.24241,0.36867,0.31577,0.25873,0.313,0.26586,0.26789,0.28253,0.28889,0.25215,0.31822,0.32559,0.33879,0.26581,0.26693,0.2301,0.19416,0.20627,0.24692,0.22206,0.21508,0.22109,0.379,0.31938,0.3448,0.27662,0.2032,0.26687,0.22911,0.25036,0.28285,0.22647,0.26302,0.2559,0.23589,0.22167,0.25714,0.21793,0.24361,0.21355,0.26802,0.28457,0.26126
0.25464,0.30529,0.26966,0.26297,0.27974,0.25713,0.28709,0.24433,0.22403,0.24646,0.24898,0.21589,0.21228,0.23665,0.20921,0.26691,0.31138,0.30021,0.33329,0.25463,0.29011,0.27374,0.2563,0.22258,0.22896,0.29699,0.21435,0.2567,0.23906,0.22175,0.23867,0.22517,0.24882,0.2406,0.20934,0.22007,0.27785,0.24325,0.27364,0.26991,0.26203,0.26101,0.27853,0.29818,0.30139,0.20004,0.21195,0.22437,0.2848,0.26438,0.3427,0.21356,0.32636,0.26342,0.29023,0.2806,0.25348,0.23492,0.3246,0.28698,0.25479,0.20918,0.23666,0.18193,0.25839,0.23666,0.25133,0.23693,0.27712,0.19115,0.21887,0.2463,0.2504,0.24996,0.309,0.25279,0.26451,0.27265,0.2617,0.24463,0.22896,0.2071,0.40441,0.22156,0.29612,0.2945,0.22907,0.19743,0.26052,0.25717,0.20373,0.19191,0.15464,0.26928,0.25032,0.22959,0.22457,0.24032,0.29792,0.23366,0.22897,0.23278,0.20623,0.21811,0.18449,0.24072,0.22214,0.28324,0.19609,0.15587,0.21459,0.23149,0.27204,0.26281
