156,28,1,6.085859344700137,0,1
149,37,3,3.006053051330778,0,1
241,41,3,0.3798013487198397,0,1
138,43,1,5.972360854513342,0,1
167,46,3,6.134239054317291,0,1
230,48,3,0.3065031578001465,0,1
77,54,3,2.600441066644017,0,1
235,66,3,0.5060780736319361,0,1
101,72,3,2.693780771764606,0,1
240,86,3,3.759444860025144,0,1
104,94,3,2.43212938613877,0,1
238,94,3,3.762161826886019,0,1
101,101,3,5.584041736883401,0,1
237,102,3,3.764659465330088,0,1
95,110,3,2.411948632010295,0,1
237,110,3,3.785011220327007,0,1
96,123,3,5.53020163168771,0,1
231,123,3,3.879393061545858,0,1
229,136,3,0.7977042430329213,0,1
101,137,1,2.376503584158159,0,1
232,144,3,0.8012922604229861,0,1
267,150,3,0.9148722525288721,0,1
97,160,3,2.239372654734186,0,1
236,161,3,0.8122311532909335,0,1
94,168,3,2.264680749206438,0,1
232,168,3,3.955123984978413,0,1
229,180,3,0.8173662907536283,0,1
95,187,3,5.443687774437457,0,1
227,187,3,0.8187407533352506,0,1
100,197,3,5.404925879688604,0,1
227,203,3,0.9082869564122734,0,1
102,206,3,5.354554584744402,0,1
220,211,3,4.069304078364381,0,1
97,218,3,2.193571894827174,0,1
219,218,3,0.9519564276740845,0,1
171,223,3,3.348440213225826,0,1
164,224,3,3.044748831672525,0,1
88,234,3,5.349955509608566,0,1
103,236,3,5.337245312636486,0,1
214,238,3,4.163139856666447,0,1
113,244,3,5.296485831123639,0,1
156,244,3,2.83847623099858,0,1
163,245,3,3.039723800223,0,1
214,252,1,1.009075908953461,0,1
234,254,3,1.094771823074607,0,1
201,258,3,4.146957954991942,0,1
123,270,3,5.270802214113939,0,1
154,270,3,0.2620062549775004,0,1
177,273,3,3.855516986931312,0,1
169,279,3,3.847057854456195,0,1
138,281,3,5.535990983143227,0,1
276,132,7,0,1,1
240,12,7,0,1,1
156,276,7,0,1,1
