187,99,1,4.1316,0,1
25,104,1,3.1862,0,1
199,142,3,4.1996,0,1
64,143,1,0.8202,0,1
95,161,1,1.3095,0,1
64,166,1,1.0216,0,1
47,168,1,0.72427,0,1
181,168,1,4.38,0,1
165,187,1,4.5751,0,1
38,190,3,0.34012,0,1
153,197,1,4.6853,0,1
204,197,1,4.3679,0,1
44,198,3,5.2597,0,1
37,208,1,2.606,0,1
30,210,3,6.0939,0,1
137,217,3,4.9013,0,1
37,223,1,2.821,0,1
160,237,1,4.6967,0,1
150,255,3,5.0191,0,1
105,258,1,2.4524,0,1
83,273,1,2.8201,0,1
163,275,3,4.8923,0,1
69,285,3,3.0712,0,1
151,298,1,2.8965,0,1
52,307,3,3.1958,0,1
46,311,1,6.2401,0,1
17,209,5,0,0,1
120,372,7,0,1,1
252,156,7,0,1,1
240,156,7,0,1,1
