144,22,3,6.2335,0,1
154,22,3,3.0738,0,1
170,24,3,2.9906,0,1
246,32,1,1.2596,0,1
241,47,3,0.53976,0,1
220,58,1,3.5566,0,1
175,62,1,0.083138,0,1
39,72,3,5.3687,0,1
59,74,1,1.7162,0,1
228,89,1,3.6899,0,1
62,101,3,5.4939,0,1
43,103,3,1.8444,0,1
196,115,1,3.6667,0,1
271,128,1,1.1846,0,1
59,131,3,5.5122,0,1
142,132,3,6.1633,0,1
59,151,1,2.3631,0,1
181,154,1,3.7518,0,1
168,160,1,0.49462,0,1
215,170,1,1.0201,0,1
227,173,1,4.2867,0,1
51,174,3,5.6861,0,1
123,181,1,5.6725,0,1
171,189,3,0.67286,0,1
207,189,3,1.0496,0,1
223,216,3,4.5824,0,1
130,218,1,5.3334,0,1
73,223,1,2.166,0,1
161,224,1,4.2595,0,1
179,224,3,1.0737,0,1
154,225,3,5.0769,0,1
172,242,1,0.48597,0,1
134,245,3,5.1429,0,1
169,259,3,6.0245,0,1
141,264,3,1.9963,0,1
235,266,3,5.0544,0,1
170,271,3,2.9356,0,1
216,274,1,5.0441,0,1
137,277,3,1.8263,0,1
204,277,3,5.4222,0,1
159,282,3,5.4647,0,1
172,282,3,5.7234,0,1
197,284,3,5.42,0,1
190,285,3,5.6457,0,1
12,12,7,0,1,1
288,132,7,0,1,1
36,120,7,0,1,1
